created_at,default_branch,fork,full_name,pushed_at,size,stargazers_count
2016-11-24T04:44:44Z,master,False,brianway/webporter,2018-06-04T09:09:20Z,141,1774
2010-10-04T18:49:09Z,master,False,lemire/javaewah,2018-06-17T15:13:06Z,2273,370
2015-12-22T19:52:44Z,master,False,blazegraph/database,2018-12-20T00:09:00Z,220420,301
2014-03-21T07:00:07Z,master,False,apache/tajo,2018-12-11T03:36:10Z,30492,108
2013-08-07T07:50:14Z,master,False,brettwooldridge/NuProcess,2018-07-17T07:03:05Z,845,370
2013-05-06T08:14:17Z,master,False,timboudreau/netty-http-client,2018-07-26T20:50:49Z,512,249
2012-07-20T10:38:33Z,master,False,facebook/jcommon,2018-07-30T05:27:44Z,7081,613
2014-10-21T07:00:09Z,trunk,False,apache/hadoop-common,2018-12-11T13:42:36Z,270460,129
2016-10-16T14:47:14Z,master,False,Syncleus/aparapi,2018-09-14T12:16:14Z,21261,194
2015-01-04T14:36:24Z,master,False,sakserv/hadoop-mini-clusters,2018-09-14T17:13:50Z,222226,186
2014-01-20T01:22:51Z,master,False,protostuff/protostuff,2018-09-20T08:47:17Z,5169,1050
2012-08-17T17:47:44Z,master,False,RestComm/Restcomm-Connect,2018-09-27T01:23:04Z,170588,195
2009-02-01T00:55:39Z,develop,False,talios/clojure-maven-plugin,2018-09-29T15:24:17Z,559,221
2014-06-03T07:41:46Z,master,False,xtreemfs/xtreemfs,2018-10-01T19:23:30Z,204436,262
2013-11-22T04:13:11Z,master,False,cflint/CFLint,2018-10-09T00:11:33Z,13825,124
2014-07-25T09:54:29Z,master,False,OpenHFT/Chronicle-Logger,2018-10-12T21:45:59Z,7571,150
2013-02-18T15:39:50Z,master,False,yegor256/rultor,2018-10-15T08:55:28Z,91774,362
2013-11-22T09:19:09Z,master,False,klarna/HiveRunner,2018-10-15T14:21:31Z,1110,137
2017-08-29T12:36:49Z,master,False,yago-naga/yago3,2018-10-16T11:38:59Z,40791,364
2013-04-09T17:47:21Z,master,False,sismics/reader,2018-10-24T09:19:16Z,6655,279
2014-04-07T17:00:47Z,master,False,rapidoid/rapidoid,2018-10-25T15:31:03Z,22431,1337
2015-12-29T05:33:22Z,master,False,JakeWharton/RxRelay,2018-10-29T11:06:56Z,132,2034
2015-10-18T04:11:16Z,master,False,CogComp/cogcomp-nlp,2018-10-29T03:27:16Z,89835,303
2012-03-09T03:13:31Z,master,False,kohsuke/file-leak-detector,2018-10-30T17:37:38Z,588,129
2012-08-17T14:07:17Z,master,False,RestComm/sip-servlets,2018-10-31T13:16:12Z,69412,137
2016-12-05T12:15:21Z,master,False,json-iterator/java,2018-11-05T15:42:35Z,1255,1025
2011-07-26T12:03:27Z,master,False,shrinkwrap/resolver,2018-11-09T17:05:09Z,3242,103
2014-10-07T12:56:35Z,master,False,OpenHFT/Chronicle-Engine,2018-11-12T18:46:18Z,769908,290
2013-03-05T09:05:35Z,master,False,NGDATA/hbase-indexer,2018-11-13T19:07:43Z,3376,278
2016-04-05T20:29:45Z,master,False,jenkinsci/workflow-cps-global-lib-plugin,2018-12-28T02:14:05Z,429,160
2013-11-30T22:06:02Z,master,False,kite-sdk/kite,2018-11-14T14:58:40Z,48578,342
2013-11-12T17:22:37Z,master,False,googleads/googleads-java-lib,2018-11-15T20:51:16Z,110300,171
2012-05-15T17:25:43Z,master,False,lordofthejars/nosql-unit,2018-11-21T12:28:32Z,1757,350
2011-07-24T02:15:59Z,master,False,jnr/jnr-posix,2018-11-21T23:36:08Z,2428,167
2017-10-19T14:04:41Z,master,False,hyperledger/quilt,2018-11-21T16:32:46Z,876,141
2013-02-24T21:35:52Z,master,False,latexdraw/latexdraw,2018-11-22T20:07:55Z,34066,208
2011-07-28T09:42:27Z,master,False,bytemanproject/byteman,2018-11-23T13:12:55Z,33989,309
2014-05-13T13:09:48Z,master,False,perwendel/spark-template-engines,2018-11-23T15:45:17Z,162,118
2015-03-13T16:14:06Z,master,False,raydac/java-binary-block-parser,2018-11-24T19:22:58Z,7047,111
2014-07-25T20:08:44Z,master,False,OryxProject/oryx,2018-11-25T01:19:32Z,7269,1549
2014-05-23T07:00:07Z,master,False,apache/mahout,2018-11-29T16:46:55Z,67158,1577
2012-05-21T13:37:50Z,master,False,searchbox-io/Jest,2018-11-30T16:01:09Z,5422,1464
2015-01-15T14:47:29Z,master,False,OpenHFT/Chronicle-Wire,2018-11-30T13:41:00Z,17313,121
2014-09-26T12:43:10Z,master,False,greenmail-mail-test/greenmail,2018-12-03T14:39:06Z,3093,291
2012-10-08T22:48:32Z,master,False,brettwooldridge/SansOrm,2018-12-03T06:21:42Z,304,163
2015-10-26T20:17:17Z,develop,False,salesforce/Argus,2018-12-25T10:28:57Z,8649,376
2011-05-05T11:52:05Z,master,False,perwendel/spark,2018-12-06T15:18:24Z,2390,7958
2013-09-17T18:16:16Z,develop,False,sialcasa/mvvmFX,2018-12-07T17:15:09Z,5487,272
2014-01-30T14:07:25Z,master,False,vavr-io/vavr,2018-12-08T08:27:31Z,17574,2847
2010-01-22T15:12:52Z,master,False,awaitility/awaitility,2018-12-08T18:17:03Z,1039,1414
2009-08-20T18:48:24Z,master,False,qos-ch/logback,2018-12-09T01:48:53Z,26303,1458
2009-08-20T16:25:49Z,master,False,qos-ch/slf4j,2018-12-09T17:31:47Z,10210,1142
2011-04-01T02:12:20Z,master,False,eclipse/jgit,2018-12-10T14:10:58Z,43221,670
2011-08-10T06:16:44Z,master,False,spring-projects/spring-data-cassandra,2018-12-11T10:44:41Z,8776,226
2016-03-10T08:00:06Z,develop,False,apache/incubator-edgent,2018-12-11T12:55:42Z,25032,123
2017-07-17T20:17:04Z,master,False,dremio/dremio-oss,2018-12-12T23:07:25Z,17390,391
2013-11-05T08:00:14Z,master,False,apache/usergrid,2018-12-20T01:40:20Z,383362,923
2012-06-08T13:48:12Z,master,False,pentaho/pentaho-platform,2018-12-28T02:49:12Z,165654,345
2009-09-15T06:04:28Z,master,False,twilio/twilio-java,2018-12-14T22:10:29Z,28915,310
2013-04-03T16:27:17Z,master,False,biojava/biojava,2018-12-14T19:28:19Z,46883,274
2015-06-10T17:33:05Z,master,False,tinyMediaManager/tinyMediaManager,2018-12-14T16:55:46Z,306466,233
2016-06-10T22:07:59Z,master,False,yahoo/fili,2018-12-14T01:22:12Z,10064,101
2016-10-20T07:02:02Z,master,False,zanata/zanata-platform,2018-12-15T02:19:27Z,74776,181
2012-08-10T21:52:42Z,master,False,NanoHttpd/nanohttpd,2018-12-16T19:22:54Z,1342,4297
2015-11-10T08:00:06Z,master,False,apache/systemml,2018-12-16T16:07:28Z,210570,733
2017-08-18T22:07:36Z,5.1.0-post,False,confluentinc/kafka-streams-examples,2018-12-27T23:52:21Z,1584,597
2015-05-20T18:54:34Z,master,False,confluentinc/kafka-connect-hdfs,2018-12-27T23:52:37Z,1133,262
2013-06-02T15:11:33Z,master,False,OpenHFT/Chronicle-Queue,2018-12-17T23:15:52Z,48451,1614
2016-03-25T14:32:54Z,master,False,fabric8io/spring-cloud-kubernetes,2018-12-17T17:04:46Z,370,563
2012-01-23T20:21:49Z,master,False,mjiderhamn/classloader-leak-prevention,2018-12-17T18:48:38Z,803,257
2016-12-21T16:12:54Z,master,False,Spirals-Team/repairnator,2018-12-17T14:37:50Z,57158,236
2015-12-01T13:11:11Z,master,False,ottogroup/flink-spector,2018-12-17T20:35:25Z,713,122
2010-12-10T13:35:42Z,master,False,radargun/radargun,2018-12-26T16:19:08Z,6830,104
2016-09-16T12:47:36Z,master,False,database-rider/database-rider,2018-12-17T02:01:50Z,6461,103
2016-12-26T13:26:29Z,master,False,JanusGraph/janusgraph,2018-12-18T21:13:17Z,51039,1987
2013-04-07T15:48:18Z,master,False,openzipkin/brave,2018-12-18T14:36:50Z,6535,1359
2009-05-21T01:33:45Z,master,False,apache/activemq,2018-12-18T12:57:10Z,53937,1318
2012-07-12T13:51:37Z,master,False,takari/polyglot-maven,2018-12-18T04:35:48Z,1776,616
2013-05-07T10:38:10Z,master,False,RIPE-NCC/whois,2018-12-18T11:02:39Z,17138,209
2013-04-08T07:20:23Z,master,False,apache/tez,2018-12-18T15:26:59Z,26634,202
2015-07-05T20:44:44Z,master,False,kpavlov/jreactive-8583,2018-12-18T16:49:17Z,197,137
2010-12-24T17:36:48Z,master,False,Talend/tesb-rt-se,2018-12-18T10:24:58Z,53968,130
2016-11-22T03:44:55Z,master,False,spotify/styx,2018-12-18T08:19:59Z,6370,123
2014-05-26T02:29:06Z,master,False,spotify/helios,2018-12-19T17:02:13Z,7616,1966
2018-04-09T03:29:36Z,master,False,alipay/sofa-bolt,2018-12-19T10:55:22Z,737,882
2016-06-01T18:27:06Z,master,False,uber/uReplicator,2018-12-27T05:07:13Z,1414,388
2010-06-10T14:43:35Z,master,False,jenkinsci/gerrit-trigger-plugin,2018-12-20T15:59:29Z,4555,163
2015-03-27T08:31:42Z,master,False,hopshadoop/hops,2018-12-19T12:58:45Z,135488,110
2010-12-14T20:32:06Z,master,False,jenkinsci/selenium-plugin,2018-12-19T19:10:24Z,150829,106
2015-09-08T16:21:12Z,develop,False,medusa-project/cantaloupe,2018-12-19T22:11:11Z,252086,101
2013-05-13T20:47:29Z,master,False,jclouds/jclouds,2018-12-20T13:32:24Z,90303,378
2017-09-28T02:42:23Z,master,False,nuls-io/nuls,2018-12-28T01:45:02Z,69096,308
2015-03-10T19:06:29Z,master,False,apache/asterixdb,2018-12-20T09:24:00Z,157906,126
2013-02-03T16:18:55Z,master,False,fcrepo4/fcrepo4,2018-12-20T21:37:04Z,107138,116
2011-06-17T14:54:55Z,master,False,eclipse-vertx/vert.x,2018-12-21T23:04:13Z,102039,8915
2012-06-20T12:41:19Z,develop,False,Sable/soot,2018-12-21T08:47:00Z,210609,1050
2012-02-10T12:46:48Z,master,False,oshi/oshi,2018-12-21T18:27:34Z,76771,729
2013-07-06T11:39:57Z,master,False,jan-molak/jenkins-build-monitor-plugin,2018-12-21T19:06:34Z,18696,614
2014-09-11T18:32:40Z,master,False,payara/Payara,2018-12-28T07:14:22Z,99381,611
2010-10-08T13:25:07Z,master,False,hibernate/hibernate-validator,2018-12-21T16:01:09Z,28667,575
2011-02-01T20:55:18Z,master,False,structr/structr,2018-12-21T16:19:12Z,261432,536
2011-02-16T15:02:14Z,master,False,BaseXdb/basex,2018-12-21T09:53:36Z,107598,380
2016-03-20T03:38:04Z,develop,False,zeebe-io/zeebe,2018-12-27T12:57:06Z,27547,376
2010-10-15T15:55:09Z,master,False,hibernate/hibernate-search,2018-12-21T15:59:05Z,60527,301
2010-02-03T15:32:30Z,master,False,citrusframework/citrus,2018-12-21T12:11:23Z,68190,248
2017-10-13T15:27:53Z,master,False,HotelsDotCom/styx,2018-12-24T09:16:37Z,3779,169
2015-11-09T19:19:06Z,master,False,eclipse/hawkbit,2018-12-21T12:08:44Z,19420,159
2015-04-15T17:08:15Z,1.7,False,neo4j/neo4j-java-driver,2018-12-21T10:24:15Z,6662,151
2014-07-01T16:33:34Z,master,False,wildfly/wildfly-core,2018-12-28T08:44:56Z,74111,105
2013-03-30T08:58:49Z,master,False,dCache/dcache,2018-12-21T16:50:37Z,372271,103
2012-11-12T08:46:15Z,3.5,False,neo4j/neo4j,2018-12-22T11:08:41Z,429368,5871
2014-05-19T23:27:48Z,master,False,apache/incubator-pinot,2018-12-22T18:06:27Z,159083,2066
2011-08-12T18:20:14Z,trunk,False,apache/flume,2018-12-22T19:12:51Z,44102,1514
2013-06-17T20:29:23Z,master,False,RoaringBitmap/RoaringBitmap,2018-12-22T00:17:29Z,84912,1079
2011-04-06T07:00:07Z,master,False,apache/bookkeeper,2018-12-28T08:35:45Z,39528,542
2013-06-22T14:36:32Z,master,False,ff4j/ff4j,2018-12-22T15:22:39Z,9409,496
2011-12-06T23:33:56Z,master,False,Azure/azure-sdk-for-java,2018-12-27T07:53:07Z,172432,360
2015-09-09T19:53:09Z,master,False,EvoSuite/evosuite,2018-12-22T23:00:39Z,232264,198
2018-04-17T19:28:06Z,master,False,eclipse-ee4j/jersey,2018-12-27T09:38:00Z,6173,155
2014-08-03T17:29:54Z,master,False,eclipsesource/J2V8,2018-12-23T21:32:24Z,4602,1209
2010-05-26T23:38:08Z,master,False,apache/mina-sshd,2018-12-23T06:00:56Z,12823,171
2011-02-18T08:37:05Z,master,False,kiegroup/drools,2018-12-24T19:08:03Z,160417,1900
2015-05-24T23:55:43Z,master,False,floragunncom/search-guard,2018-12-24T12:08:14Z,4285,1864
2015-12-14T12:12:39Z,master,False,gchq/Gaffer,2018-12-24T10:12:53Z,118881,1452
2010-11-04T12:33:19Z,master,False,infinispan/infinispan,2018-12-24T13:38:00Z,115767,695
2015-07-09T15:43:13Z,master,False,fabric8io/kubernetes-client,2018-12-28T10:36:55Z,75812,634
2015-07-31T23:42:41Z,master,False,sonatype/nexus-public,2018-12-24T00:11:11Z,45482,420
2013-04-11T18:22:33Z,develop,False,OpenNMS/opennms,2018-12-24T10:29:23Z,517128,391
2017-09-25T05:10:02Z,master,False,vladmihalcea/hibernate-types,2018-12-27T23:51:11Z,302,286
2017-07-22T07:00:08Z,master,False,apache/atlas,2018-12-24T05:30:47Z,47976,158
2011-02-14T14:02:11Z,master,False,kiegroup/droolsjbpm-integration,2018-12-24T19:09:52Z,55769,156
2014-02-20T14:20:29Z,public,False,michael-simons/biking2,2018-12-24T15:34:39Z,2127,141
2010-10-21T08:35:43Z,master,False,rest-assured/rest-assured,2018-12-25T13:57:49Z,8779,3565
2014-03-03T08:00:07Z,master,False,apache/curator,2018-12-25T22:55:38Z,9575,1362
2017-07-04T17:58:56Z,master,False,airsonic/airsonic,2018-12-25T09:04:50Z,83641,595
2014-06-04T07:00:08Z,master,False,apache/phoenix,2018-12-25T10:21:39Z,49118,568
2014-12-29T11:14:17Z,master,False,sakaiproject/sakai,2018-12-28T12:22:43Z,374167,460
2017-05-08T21:52:58Z,master,False,kubernetes-client/java,2018-12-25T16:21:13Z,5094,412
2012-02-09T16:05:45Z,master,False,Atmosphere/nettosphere,2018-12-25T10:34:16Z,2762,300
2013-03-17T10:00:22Z,master,False,finmath/finmath-lib,2018-12-27T16:46:20Z,31782,153
2014-05-12T03:11:55Z,master,False,GoogleCloudPlatform/bigdata-interop,2018-12-27T22:27:29Z,4480,126
2011-01-19T19:52:29Z,master,False,dropwizard/dropwizard,2018-12-26T18:13:41Z,73882,6959
2013-11-05T08:00:14Z,master,False,apache/storm,2018-12-26T17:20:12Z,176877,5482
2010-08-27T02:05:20Z,master,False,OpenTSDB/opentsdb,2018-12-26T08:55:57Z,36298,3419
2018-01-18T10:09:47Z,master,False,alibaba/DataX,2018-12-26T08:01:16Z,11769,1720
2013-01-03T10:10:31Z,master,False,camunda/camunda-bpm-platform,2018-12-26T14:45:17Z,83852,780
2011-12-09T15:15:43Z,master,False,resteasy/Resteasy,2018-12-26T11:17:01Z,48462,758
2013-06-12T07:00:19Z,master,False,apache/logging-log4j2,2018-12-26T18:07:35Z,37365,625
2009-05-21T01:38:37Z,master,False,apache/commons-io,2018-12-26T23:17:25Z,5443,529
2015-10-12T17:55:01Z,master,False,yahoo/elide,2018-12-26T18:39:43Z,5458,464
2012-09-04T15:53:13Z,master,False,SonarSource/sonar-java,2018-12-26T10:42:26Z,39890,433
2015-05-22T07:00:05Z,master,False,apache/activemq-artemis,2018-12-28T07:33:44Z,56547,377
2014-06-26T19:45:58Z,master,False,locationtech/geogig,2018-12-26T16:49:53Z,22823,272
2016-09-15T07:00:08Z,master,False,apache/incubator-hivemall,2018-12-26T10:15:58Z,13726,189
2012-12-14T02:06:21Z,master,False,zolyfarkas/spf4j,2018-12-26T17:23:16Z,823597,124
2017-10-02T17:26:55Z,master,False,syndesisio/syndesis,2018-12-28T06:04:28Z,77727,108
2010-11-09T09:22:21Z,4.1,False,netty/netty,2018-12-27T13:44:27Z,53744,17204
2010-05-17T21:27:02Z,master,False,Graylog2/graylog2-server,2018-12-27T18:15:12Z,84964,4623
2015-03-25T07:00:06Z,master,False,apache/zeppelin,2018-12-27T12:16:05Z,71006,3909
2013-01-07T11:49:18Z,master,False,oracle/opengrok,2018-12-27T13:08:06Z,24903,2299
2011-07-14T01:11:57Z,jetty-9.4.x,False,eclipse/jetty.project,2018-12-27T12:50:15Z,119654,2293
2009-05-21T02:31:01Z,master,False,apache/hive,2018-12-27T11:16:04Z,455644,2281
2009-05-21T02:48:37Z,master,False,apache/avro,2018-12-27T09:03:09Z,13180,1093
2012-11-19T18:44:41Z,3.x,False,datastax/java-driver,2018-12-28T10:20:34Z,29991,1016
2018-08-27T11:03:52Z,master,False,oracle/helidon,2018-12-27T13:12:07Z,4060,979
2017-05-18T09:29:30Z,master,False,apache/servicecomb-java-chassis,2018-12-28T13:17:13Z,13866,738
2015-02-07T08:00:05Z,master,False,apache/tinkerpop,2018-12-27T07:14:00Z,153869,733
2014-06-24T21:00:46Z,master,False,jamesagnew/hapi-fhir,2018-12-27T23:00:16Z,599266,695
2015-09-09T22:43:02Z,master,False,streamsets/datacollector,2018-12-27T07:40:59Z,332096,619
2015-01-07T16:57:47Z,master,False,yegor256/takes,2018-12-27T00:28:54Z,30560,461
2011-10-06T07:00:09Z,master,False,apache/accumulo,2018-12-27T22:19:50Z,66899,423
2015-04-17T06:28:59Z,develop,False,bbottema/simple-java-mail,2018-12-27T19:59:59Z,6685,414
2016-02-18T21:32:47Z,master,False,thorntail/thorntail,2018-12-28T00:35:37Z,21436,297
2014-08-02T09:00:10Z,develop,False,cdapio/cdap,2018-12-28T00:40:12Z,554508,283
2016-05-03T07:45:39Z,develop,False,itext/itext7,2018-12-27T21:20:45Z,425433,262
2015-07-11T07:00:06Z,master,False,apache/james-project,2018-12-27T08:48:16Z,38145,252
2016-09-12T10:28:41Z,master,False,gentics/mesh,2018-12-27T15:16:47Z,198478,234
2014-04-10T07:00:07Z,master,False,apache/archiva,2018-12-27T21:37:25Z,55920,222
2012-04-05T18:57:03Z,master,False,wala/WALA,2018-12-28T04:18:43Z,51034,220
2010-08-12T03:32:41Z,master,False,apache/maven-surefire,2018-12-27T19:17:28Z,13476,198
2016-01-14T19:47:32Z,master,False,eclipse/rdf4j,2018-12-28T00:44:22Z,12477,137
2015-03-13T07:00:05Z,master,False,apache/openmeetings,2018-12-27T04:59:31Z,54317,135
2015-09-22T17:21:37Z,master,False,FINRAOS/herd,2018-12-27T20:16:44Z,140633,102
