name,exec_id,compiled,tested,mvn_test_time,xml_time,tests,suites,failures
radsz_jacop_FC0,424224537,SUCCESS,SUCCESS,445,461.305,212,3,0
radsz_jacop_FC0,423224126,SUCCESS,SUCCESS,482,498.649,212,3,0
radsz_jacop_FC0,425155905,SUCCESS,SUCCESS,425,440.766,212,3,0
radsz_jacop_FC0,425103846,SUCCESS,SUCCESS,421,437.522,212,3,0
radsz_jacop_FC0,426033105,SUCCESS,SUCCESS,487,502.433,212,3,0
radsz_jacop_FC0,424182451,SUCCESS,SUCCESS,373,384.972,212,3,0
radsz_jacop_FC0,425213616,SUCCESS,SUCCESS,438,455.142,212,3,0
radsz_jacop_FC0,424091302,SUCCESS,SUCCESS,398,410.954,212,3,0
radsz_jacop_FC0,424140542,SUCCESS,SUCCESS,407,427.341,212,3,0
radsz_jacop_FC0,425045202,SUCCESS,SUCCESS,391,405.805,212,3,0
radsz_jacop_FC0,424035924,SUCCESS,SUCCESS,488,499.75,212,3,0
radsz_jacop_FC0,425041041,SUCCESS,SUCCESS,422,431.01,212,3,0
radsz_jacop_FC1,424224537,SUCCESS,SUCCESS,436,467.768,212,3,0
radsz_jacop_FC1,423224126,SUCCESS,SUCCESS,448,495.578,212,3,0
radsz_jacop_FC1,425155905,SUCCESS,SUCCESS,430,466.768,212,3,0
radsz_jacop_FC1,425103846,SUCCESS,SUCCESS,490,523.429,212,3,0
radsz_jacop_FC1,426033105,SUCCESS,SUCCESS,384,423.498,212,3,0
radsz_jacop_FC1,424182451,SUCCESS,SUCCESS,438,472.428,212,3,0
radsz_jacop_FC1,425213616,SUCCESS,SUCCESS,442,486.107,212,3,0
radsz_jacop_FC1,424091302,SUCCESS,SUCCESS,442,478.977,212,3,0
radsz_jacop_FC1,424140542,SUCCESS,SUCCESS,427,460.544,212,3,0
radsz_jacop_FC1,425045202,SUCCESS,SUCCESS,441,482.861,212,3,0
radsz_jacop_FC1,424035924,SUCCESS,SUCCESS,501,537.5,212,3,0
radsz_jacop_FC1,425041072,SUCCESS,SUCCESS,444,481.2,212,3,0
digital-preservation_droid_C0,424224537,SUCCESS,SUCCESS,369,86.885,386,118,0
digital-preservation_droid_C0,423224126,SUCCESS,FAILURE,124,10.824,151,38,1
digital-preservation_droid_C0,426090011,SUCCESS,SUCCESS,366,89.116,386,118,0
digital-preservation_droid_C0,425155905,SUCCESS,SUCCESS,383,85.223,386,118,0
digital-preservation_droid_C0,425103846,SUCCESS,SUCCESS,396,95.895,386,118,0
digital-preservation_droid_C0,426033105,SUCCESS,SUCCESS,390,92.161,386,118,0
digital-preservation_droid_C0,424182451,SUCCESS,SUCCESS,357,85.0930000000001,386,118,0
digital-preservation_droid_C0,425213616,SUCCESS,SUCCESS,418,99.542,386,118,0
digital-preservation_droid_C0,424091302,SUCCESS,SUCCESS,368,85.682,386,118,0
digital-preservation_droid_C0,424140542,SUCCESS,SUCCESS,359,84.657,386,118,0
digital-preservation_droid_C0,425045202,SUCCESS,SUCCESS,387,91.549,386,118,0
digital-preservation_droid_C0,424035924,SUCCESS,SUCCESS,396,94.6910000000001,386,118,0
digital-preservation_droid_C1,424224537,SUCCESS,FAILURE,144,32.629,262,70,39
digital-preservation_droid_C1,423224126,SUCCESS,FAILURE,180,64.462,263,70,44
digital-preservation_droid_C1,426090011,SUCCESS,FAILURE,138,30.495,261,70,40
digital-preservation_droid_C1,425155905,SUCCESS,FAILURE,135,29.614,262,70,43
digital-preservation_droid_C1,425103846,SUCCESS,FAILURE,189,60.934,261,70,38
digital-preservation_droid_C1,426033105,SUCCESS,FAILURE,140,30.94,263,70,46
digital-preservation_droid_C1,424182451,SUCCESS,FAILURE,132,29.08,264,70,41
digital-preservation_droid_C1,425213616,SUCCESS,FAILURE,136,27.915,265,70,45
digital-preservation_droid_C1,424091302,SUCCESS,FAILURE,156,48.712,265,70,44
digital-preservation_droid_C1,424140542,SUCCESS,FAILURE,183,75.213,261,70,40
digital-preservation_droid_C1,425045202,SUCCESS,FAILURE,170,54.175,261,70,41
digital-preservation_droid_C1,424035924,SUCCESS,FAILURE,160,40.699,263,70,41
digital-preservation_droid_C2,424224537,SUCCESS,FAILURE,38.417,11.196,119,28,10
digital-preservation_droid_C2,423224126,SUCCESS,FAILURE,39.606,11.873,117,28,6
digital-preservation_droid_C2,426090011,SUCCESS,FAILURE,37.118,11.916,117,28,6
digital-preservation_droid_C2,425155905,SUCCESS,FAILURE,35.801,10.621,117,28,6
digital-preservation_droid_C2,425103846,SUCCESS,FAILURE,46.029,17.606,125,28,22
digital-preservation_droid_C2,426033105,SUCCESS,FAILURE,38.643,10.935,117,28,6
digital-preservation_droid_C2,424182451,SUCCESS,FAILURE,34.301,9.954,111,28,7
digital-preservation_droid_C2,425213616,SUCCESS,FAILURE,36.085,11.1,117,28,6
digital-preservation_droid_C2,424091302,SUCCESS,FAILURE,130,54.683,261,70,15
digital-preservation_droid_C2,424140542,SUCCESS,FAILURE,36.079,10.649,115,28,2
digital-preservation_droid_C2,425045202,SUCCESS,FAILURE,38.334,11.196,117,28,6
digital-preservation_droid_C2,424035924,SUCCESS,FAILURE,39.217,12.969,115,28,2
digital-preservation_droid_C3,424224537,SUCCESS,FAILURE,141,40.223,264,70,35
digital-preservation_droid_C3,423224126,SUCCESS,FAILURE,37.254,7.076,115,28,2
digital-preservation_droid_C3,426090011,SUCCESS,FAILURE,34.248,6.351,121,28,14
digital-preservation_droid_C3,425155905,SUCCESS,FAILURE,148,57.75,262,70,35
digital-preservation_droid_C3,425103846,SUCCESS,FAILURE,44.061,7.619,116,28,4
digital-preservation_droid_C3,426033105,SUCCESS,FAILURE,37.354,7.129,115,28,2
digital-preservation_droid_C3,424182451,SUCCESS,FAILURE,150,58.224,263,70,35
digital-preservation_droid_C3,425213616,SUCCESS,FAILURE,130,35.568,262,70,32
digital-preservation_droid_C3,424091302,SUCCESS,FAILURE,135,39.603,260,70,35
digital-preservation_droid_C3,424140542,SUCCESS,FAILURE,37.48,7.235,116,28,4
digital-preservation_droid_C3,425045202,SUCCESS,FAILURE,140,39.932,260,70,33
digital-preservation_droid_C3,424035924,SUCCESS,FAILURE,38.064,6.67,122,28,16
digital-preservation_droid_FC0,424224537,SUCCESS,FAILURE,42.956,21.08,111,28,7
digital-preservation_droid_FC0,423224126,SUCCESS,FAILURE,40.696,18.054,118,28,8
digital-preservation_droid_FC0,426090011,SUCCESS,FAILURE,37.76,16.653,117,28,6
digital-preservation_droid_FC0,425155905,SUCCESS,FAILURE,37.816,17.137,120,28,12
digital-preservation_droid_FC0,425103846,SUCCESS,FAILURE,48.94,19.037,118,28,8
digital-preservation_droid_FC0,426033105,SUCCESS,FAILURE,43.586,17.76,117,28,6
digital-preservation_droid_FC0,424182451,SUCCESS,FAILURE,38.851,19.598,122,28,16
digital-preservation_droid_FC0,425213616,SUCCESS,FAILURE,38.05,16.527,115,28,2
digital-preservation_droid_FC0,424091302,SUCCESS,FAILURE,38.994,16.93,120,28,12
digital-preservation_droid_FC0,424140542,SUCCESS,FAILURE,39.109,17.406,117,28,6
digital-preservation_droid_FC0,425045202,SUCCESS,FAILURE,43.062,19.83,119,28,10
digital-preservation_droid_FC0,424035924,SUCCESS,FAILURE,40.58,18.107,121,28,14
digital-preservation_droid_FC1,424224537,SUCCESS,FAILURE,40.917,18.993,117,28,6
digital-preservation_droid_FC1,423224126,SUCCESS,FAILURE,42.179,17.74,121,28,14
digital-preservation_droid_FC1,426090011,SUCCESS,FAILURE,38.196,15.744,121,28,14
digital-preservation_droid_FC1,425155905,SUCCESS,FAILURE,39.033,17.263,121,28,14
digital-preservation_droid_FC1,425103846,SUCCESS,FAILURE,49.931,21.335,119,28,10
digital-preservation_droid_FC1,426033105,SUCCESS,FAILURE,151,77.664,261,70,42
digital-preservation_droid_FC1,424182451,SUCCESS,FAILURE,37.866,15.815,128,28,28
digital-preservation_droid_FC1,425213616,SUCCESS,FAILURE,135,67.219,264,70,45
digital-preservation_droid_FC1,424091302,SUCCESS,FAILURE,138,71.11,259,70,40
digital-preservation_droid_FC1,424140542,SUCCESS,FAILURE,39.571,16.887,121,28,14
digital-preservation_droid_FC1,425045202,SUCCESS,FAILURE,156,76.872,262,70,43
digital-preservation_droid_FC1,424035924,SUCCESS,FAILURE,41.961,17.922,120,28,12
urbanairship_datacube_C0,424224537,SUCCESS,SUCCESS,864,437.359,45,21,0
urbanairship_datacube_C0,423224126,SUCCESS,SUCCESS,645,436.382,45,21,0
urbanairship_datacube_C0,425155905,SUCCESS,SUCCESS,557,434.24,45,21,0
urbanairship_datacube_C0,425103846,SUCCESS,SUCCESS,589,444.246,45,21,0
urbanairship_datacube_C0,426033105,SUCCESS,SUCCESS,768,435.784,45,21,0
urbanairship_datacube_C0,424182451,SUCCESS,SUCCESS,540,443.035,45,21,0
urbanairship_datacube_C0,425213616,SUCCESS,SUCCESS,531,434.1,36,21,0
urbanairship_datacube_C0,424091302,SUCCESS,SUCCESS,534,440.372,45,21,0
urbanairship_datacube_C0,424140542,SUCCESS,SUCCESS,538,440.623,45,21,0
urbanairship_datacube_C0,425045202,SUCCESS,SUCCESS,571,440.191,45,21,0
urbanairship_datacube_C0,424035924,SUCCESS,SUCCESS,618,446.57,45,21,0
urbanairship_datacube_C0,425125015,SUCCESS,SUCCESS,569,472.12,45,21,0
urbanairship_datacube_C1,424224537,SUCCESS,FAILURE,283,161.396,45,21,9
urbanairship_datacube_C1,423224126,SUCCESS,FAILURE,285,147.779,45,21,10
urbanairship_datacube_C1,425155905,SUCCESS,FAILURE,282,162.804,45,21,9
urbanairship_datacube_C1,425103846,SUCCESS,FAILURE,288,161.791,45,21,10
urbanairship_datacube_C1,426033105,SUCCESS,FAILURE,406,158.978,45,21,11
urbanairship_datacube_C1,424182451,SUCCESS,FAILURE,288,165.749,45,21,9
urbanairship_datacube_C1,425213616,SUCCESS,FAILURE,420,147.331,45,21,10
urbanairship_datacube_C1,424091302,SUCCESS,FAILURE,282,162.051,45,21,9
urbanairship_datacube_C1,424140542,SUCCESS,FAILURE,285,161.969,45,21,9
urbanairship_datacube_C1,425045202,SUCCESS,FAILURE,282,163.599,45,21,9
urbanairship_datacube_C1,424035924,SUCCESS,FAILURE,292,157.297,45,21,9
urbanairship_datacube_C1,425210901,SUCCESS,FAILURE,289,161.101,45,21,9
urbanairship_datacube_C2,424224537,SUCCESS,FAILURE,250,7.026,44,21,17
urbanairship_datacube_C2,423224126,SUCCESS,FAILURE,169,22.781,46,21,16
urbanairship_datacube_C2,425155905,SUCCESS,FAILURE,160,11.165,45,21,15
urbanairship_datacube_C2,425103846,SUCCESS,FAILURE,228,6.478,46,21,19
urbanairship_datacube_C2,426033105,SUCCESS,FAILURE,130,17.353,44,21,13
urbanairship_datacube_C2,424182451,SUCCESS,FAILURE,222,21.536,44,21,15
urbanairship_datacube_C2,425213616,SUCCESS,FAILURE,368,21.359,44,21,15
urbanairship_datacube_C2,424091302,SUCCESS,FAILURE,161,23.922,44,21,12
urbanairship_datacube_C2,424140542,SUCCESS,FAILURE,113,9.21,45,21,16
urbanairship_datacube_C2,425045202,SUCCESS,FAILURE,166,12.639,45,21,15
urbanairship_datacube_C2,424035924,SUCCESS,FAILURE,208,10.919,44,21,16
urbanairship_datacube_C2,424110214,SUCCESS,FAILURE,219,11.919,44,21,16
urbanairship_datacube_C3,424224537,SUCCESS,FAILURE,674,160.641,45,21,9
urbanairship_datacube_C3,423224126,SUCCESS,FAILURE,406,167.699,45,21,9
urbanairship_datacube_C3,425155905,SUCCESS,FAILURE,401,163.429,45,21,10
urbanairship_datacube_C3,425103846,SUCCESS,FAILURE,279,157.395,45,21,11
urbanairship_datacube_C3,426033105,SUCCESS,FAILURE,455,160.541,45,21,10
urbanairship_datacube_C3,424182451,SUCCESS,FAILURE,293,162.145,45,21,9
urbanairship_datacube_C3,425213616,SUCCESS,FAILURE,287,163.487,45,21,9
urbanairship_datacube_C3,424091302,SUCCESS,FAILURE,341,158.544,45,21,9
urbanairship_datacube_C3,424140542,SUCCESS,FAILURE,276,158.641,45,21,10
urbanairship_datacube_C3,425045202,SUCCESS,FAILURE,299,144.432,45,21,10
urbanairship_datacube_C3,424035924,SUCCESS,FAILURE,447,164.158,45,21,11
urbanairship_datacube_C3,425045206,SUCCESS,FAILURE,441,161.212,45,21,11
urbanairship_datacube_FC0,424224537,SUCCESS,SUCCESS,542,446.731,45,21,0
urbanairship_datacube_FC0,423224126,SUCCESS,SUCCESS,543,442.711,45,21,0
urbanairship_datacube_FC0,425155905,SUCCESS,SUCCESS,533,436.647,45,21,0
urbanairship_datacube_FC0,425103846,SUCCESS,SUCCESS,963,437.1,45,21,0
urbanairship_datacube_FC0,426033105,SUCCESS,SUCCESS,537,440.369,45,21,0
urbanairship_datacube_FC0,424182451,SUCCESS,SUCCESS,531,437.482,45,21,0
urbanairship_datacube_FC0,425213616,SUCCESS,SUCCESS,531,436.585,45,21,0
urbanairship_datacube_FC0,424091302,SUCCESS,SUCCESS,579,440.773,45,21,0
urbanairship_datacube_FC0,424140542,SUCCESS,SUCCESS,541,442.458,45,21,0
urbanairship_datacube_FC0,425045202,SUCCESS,SUCCESS,662,437.679,45,21,0
urbanairship_datacube_FC0,424035924,SUCCESS,SUCCESS,539,440.086,45,21,0
urbanairship_datacube_FC0,425289011,SUCCESS,SUCCESS,535,429.011,45,21,0
urbanairship_datacube_FC1,424224537,SUCCESS,FAILURE,449,143.797,45,21,10
urbanairship_datacube_FC1,423224126,SUCCESS,FAILURE,282,159.894,45,21,9
urbanairship_datacube_FC1,425155905,SUCCESS,FAILURE,291,169.155,45,21,9
urbanairship_datacube_FC1,425103846,SUCCESS,FAILURE,282,147.206,45,21,11
urbanairship_datacube_FC1,426033105,SUCCESS,FAILURE,277,158.479,45,21,9
urbanairship_datacube_FC1,424182451,SUCCESS,FAILURE,280,162.482,45,21,9
urbanairship_datacube_FC1,425213616,SUCCESS,FAILURE,488,162.084,45,21,10
urbanairship_datacube_FC1,424091302,SUCCESS,FAILURE,288,161.862,45,21,9
urbanairship_datacube_FC1,424140542,SUCCESS,FAILURE,297,163.133,45,21,10
urbanairship_datacube_FC1,425045202,SUCCESS,FAILURE,281,164.243,45,21,9
urbanairship_datacube_FC1,424035924,SUCCESS,FAILURE,281,161.087,45,21,9
urbanairship_datacube_FC1,425210905,SUCCESS,FAILURE,279,154.012,45,21,9
