zeromq_jeromq,https://github.com/zeromq/jeromq,47f17062e58f98d4e6043ffb8f9d424aed512573
soabase_exhibitor,https://github.com/soabase/exhibitor,2e0258bd1be7426457786800812deb0f29ba8ad9
b3log_symphony,https://github.com/b3log/symphony,28448a4453dba3e38bfe4055a115d0e64d7a0d11
languagetool-org_languagetool,https://github.com/languagetool-org/languagetool,afa2838028b6b85507c799969ff9d6206896833e
twitter_ambrose,https://github.com/twitter/ambrose,da7bcb932c418c157d9c372a4ca5f1884b874d78
teaey_spring-boot-starter-dubbo,https://github.com/teaey/spring-boot-starter-dubbo,5f246ef9f180453b097e7712d3c9418a6d5cc0ed
spullara_mustache.java,https://github.com/spullara/mustache.java,9efa19d595f893527ff218683e70db2ae4d8fb2d
bitcoinj_bitcoinj,https://github.com/bitcoinj/bitcoinj,e51428dcf6e575db1ccc103043065b6a776a37ea
AdoptOpenJDK_jitwatch,https://github.com/AdoptOpenJDK/jitwatch,d955ddc7af4ea5032072f83e3e70703c287264e2
apache_mahout,https://github.com/apache/mahout,7a7930e856d0119b3650a34e7007cdfc96bb35a0
Red5_red5-server,https://github.com/Red5/red5-server,a9c1716d1fff8d119d8accf80b9a09fb9cbf4a2f
jberkel_sms-backup-plus,https://github.com/jberkel/sms-backup-plus,14ddd31eaa8ca53149d9faa0ecc1090699218b1b
keycloak_keycloak,https://github.com/keycloak/keycloak,3ce8da0126fe86f55c5a75d30e9b70ca5dd736be
guardianproject_ChatSecureAndroid,https://github.com/guardianproject/ChatSecureAndroid,b598e57e8af6795fc88aa71fc207f41db6bff7a9
twitter_elephant-bird,https://github.com/twitter/elephant-bird,1a6b87410afc4e546d4db86df467b3e14cfb936f
JCTools_JCTools,https://github.com/JCTools/JCTools,b71fc3ec8d7652bbc3fc8b64b28babc1be582139
apache_beam,https://github.com/apache/beam,3473055f2358533dfb18af225ffdee2c8eca4000
galenframework_galen,https://github.com/galenframework/galen,5ea2903f2b607353f33b43c3b2d34ea444648d22
javaparser_javaparser,https://github.com/javaparser/javaparser,156c897c93b6525bddfe4fc996b76c2a0ce5cdd3
richardwilly98_elasticsearch-river-mongodb,https://github.com/richardwilly98/elasticsearch-river-mongodb,d778375a349f70968a7fe4f6e50b461234eac06e
spotify_apollo,https://github.com/spotify/apollo,4405c3fad69b77be3e44da53e658cc18401030ec
vaadin_framework,https://github.com/vaadin/framework,3d018d479acb43301fb2b852586fe6f73b35593f
deeplearning4j_nd4j,https://github.com/deeplearning4j/nd4j,98bee22c6e76f534a6f460096450d88ffadf8cf8
spotify_docker-maven-plugin,https://github.com/spotify/docker-maven-plugin,50512e9d00a3744c53daf5132e7c8b8a34e7e55e
apache_flume,https://github.com/apache/flume,73d87444013a656f763feb38ce20c43670dc6230
speedment_speedment,https://github.com/speedment/speedment,c87b3d46220f395fec702650ab76cb2d02514e0c
spring-cloud_spring-cloud-netflix,https://github.com/spring-cloud/spring-cloud-netflix,62cb0ae28fc6e2f3529ce17a5068ba4f6ae1bd5c
BroadleafCommerce_BroadleafCommerce,https://github.com/BroadleafCommerce/BroadleafCommerce,fc4c5caf5f1fbef1cb8314c81a6a65d2ce8af21d
pinterest_secor,https://github.com/pinterest/secor,e50c1e592513afe01327f66ce1a28bced4161251
kolorobot_spring-mvc-quickstart-archetype,https://github.com/kolorobot/spring-mvc-quickstart-archetype,ae756397d48b665860d010270c69e65fc0468406
glyptodon_guacamole-client,https://github.com/glyptodon/guacamole-client,7fd7035a47118715dda8b2fa82f22f42196b5ea3
google_google-java-format,https://github.com/google/google-java-format,24edd0ce19b54be268ead4611f2db02c83d9d327
dieforfree_qart4j,https://github.com/dieforfree/qart4j,bedfe21e170b16f831827bbe6b3d2901c44c8d06
frohoff_ysoserial,https://github.com/frohoff/ysoserial,ad26e2bd46776751961cb7e3f6677e428c250bea
scobal_seyren,https://github.com/scobal/seyren,85d966f771ac87f23d873c1e8bbb408c82bf22bd
pac4j_pac4j,https://github.com/pac4j/pac4j,e2c039df5d447b46cfa977515c60d8b0a4826ac6
vert-x3_vertx-examples,https://github.com/vert-x3/vertx-examples,2e2bf62b0f7b92f26dae794b3806f691f0cae628
timmolter_XChange,https://github.com/timmolter/XChange,a8e8740b2ee51ebce531900c42f7719bfc2166ab
eclipse-color-theme_eclipse-color-theme,https://github.com/eclipse-color-theme/eclipse-color-theme,963afa3fd4d23eb042127b1d47702d0b671c2ecb
java8_Java8InAction,https://github.com/java8/Java8InAction,4786c46a24e2f7d0a749d34d585bb2c1d9f64c53
GoogleCloudPlatform_DataflowJavaSDK,https://github.com/GoogleCloudPlatform/DataflowJavaSDK,c4bff0bc70a3d0d69f062d7f1e670a2e2b3fd05d
apache_maven,https://github.com/apache/maven,0931bb2cc7630cc79adb98407db13315b4a709ee
RuedigerMoeller_fast-serialization,https://github.com/RuedigerMoeller/fast-serialization,4fbd80a2674ce80048f1b207c0621694bfa44ed9
rnewson_couchdb-lucene,https://github.com/rnewson/couchdb-lucene,2638e78ae42120c531be8bd31fd9809f01413531
atomix_atomix,https://github.com/atomix/atomix,622c0ad0ac53b40a15995588d091f7c61678dea5
